Seecod;Cousig;Grccod;Counbrcdt;Locnbrpla;Pernum;Loccod;Grccodtypgrpcou;Coufrqlab;Grccodprt;Remcodtypcou;Couabgitt;Grcnbrpladis;Perjousem;Perhredeb
BA;ELE1001;01;4,00;60;13;L-7660;L;H;;TL;TRAVAIL EN EQUIPE ET PROJET;10;LUN;1030
BA;ELE1010;01;0,00;500;5B;WEBCOURS;C;A;;T;SANTE SECURITE LABORAT. D'ENS.;50;VEN;1845
BA;ELE1300;01;3,00;70;42;M-2004;C;B;;TLS;CIRCUITS LOGIQUES;20;JEU;0930
BA;ELE1300;01;3,00;70;43;M-2004;C;B;;TLS;CIRCUITS LOGIQUES;20;JEU;1030
BA;ELE1300;01;3,00;70;44;M-2004;C;B;;TLS;CIRCUITS LOGIQUES;20;JEU;1130
BA;ELE1300;01;3,00;44;56;L-5906;L;B;I;TLS;CIRCUITS LOGIQUES;10;VEN;1345
BA;ELE1300;01;3,00;44;57;L-5906;L;B;I;TLS;CIRCUITS LOGIQUES;10;VEN;1445
BA;ELE1300;01;3,00;44;58;L-5906;L;B;I;TLS;CIRCUITS LOGIQUES;10;VEN;1545
BA;ELE1300;02;3,00;44;56;L-5906;L;B;P;TLS;CIRCUITS LOGIQUES;10;VEN;1345
BA;ELE1300;02;3,00;44;57;L-5906;L;B;P;TLS;CIRCUITS LOGIQUES;10;VEN;1445
BA;ELE1300;02;3,00;44;58;L-5906;L;B;P;TLS;CIRCUITS LOGIQUES;10;VEN;1545
BA;ELE1403;01;3,00;150;47;M-1010;C;B;;TLS;ELEM. ELECTROTECHN ET ELECTRON;70;JEU;1445
BA;ELE1403;01;3,00;150;48;M-1010;C;B;;TLS;ELEM. ELECTROTECHN ET ELECTRON;70;JEU;1545
BA;ELE1403;01;3,00;150;49;M-1010;C;B;;TLS;ELEM. ELECTROTECHN ET ELECTRON;70;JEU;1645
BA;ELE1403;01;3,00;45;11;A-236;L;B;I;TLS;ELEM. ELECTROTECHN ET ELECTRON;30;LUN;0830
BA;ELE1403;01;3,00;45;12;A-236;L;B;I;TLS;ELEM. ELECTROTECHN ET ELECTRON;30;LUN;0930
BA;ELE1403;01;3,00;45;13;A-236;L;B;I;TLS;ELEM. ELECTROTECHN ET ELECTRON;30;LUN;1030
BA;ELE1403;02;3,00;45;11;A-236;L;B;P;TLS;ELEM. ELECTROTECHN ET ELECTRON;25;LUN;0830
BA;ELE1403;02;3,00;45;12;A-236;L;B;P;TLS;ELEM. ELECTROTECHN ET ELECTRON;25;LUN;0930
BA;ELE1403;02;3,00;45;13;A-236;L;B;P;TLS;ELEM. ELECTROTECHN ET ELECTRON;25;LUN;1030
BA;ELE1403;03;3,00;45;21;A-236;L;B;I;TLS;ELEM. ELECTROTECHN ET ELECTRON;15;MAR;0830
BA;ELE1403;03;3,00;45;22;A-236;L;B;I;TLS;ELEM. ELECTROTECHN ET ELECTRON;15;MAR;0930
BA;ELE1403;03;3,00;45;23;A-236;L;B;I;TLS;ELEM. ELECTROTECHN ET ELECTRON;15;MAR;1030
BA;ELE1409;01;3,00;150;41;M-1010;C;B;;TLS;ELECTRICITE DU BATIMENT;135;JEU;0830
BA;ELE1409;01;3,00;150;42;M-1010;C;B;;TLS;ELECTRICITE DU BATIMENT;135;JEU;0930
BA;ELE1409;01;3,00;150;43;M-1010;C;B;;TLS;ELECTRICITE DU BATIMENT;135;JEU;1030
BA;ELE1409;01;3,00;45;51;A-236;L;B;I;TLS;ELECTRICITE DU BATIMENT;45;VEN;0830
BA;ELE1409;01;3,00;45;52;A-236;L;B;I;TLS;ELECTRICITE DU BATIMENT;45;VEN;0930
BA;ELE1409;01;3,00;45;53;A-236;L;B;I;TLS;ELECTRICITE DU BATIMENT;45;VEN;1030
BA;ELE1409;02;3,00;45;51;A-236;L;B;P;TLS;ELECTRICITE DU BATIMENT;45;VEN;0830
BA;ELE1409;02;3,00;45;52;A-236;L;B;P;TLS;ELECTRICITE DU BATIMENT;45;VEN;0930
BA;ELE1409;02;3,00;45;53;A-236;L;B;P;TLS;ELECTRICITE DU BATIMENT;45;VEN;1030
BA;ELE1409;03;3,00;45;31;A-236;L;B;I;TLS;ELECTRICITE DU BATIMENT;45;MER;0830
BA;ELE1409;03;3,00;45;32;A-236;L;B;I;TLS;ELECTRICITE DU BATIMENT;45;MER;0930
BA;ELE1409;03;3,00;45;33;A-236;L;B;I;TLS;ELECTRICITE DU BATIMENT;45;MER;1030
BA;ELE1600A;01;3,00;74;15;M-2002;C;B;;TLS;CIRCUITS ELECTRIQUES;74;LUN;1245
BA;ELE1600A;01;3,00;74;16;M-2002;C;B;;TLS;CIRCUITS ELECTRIQUES;74;LUN;1345
BA;ELE1600A;01;3,00;74;17;M-2002;C;B;;TLS;CIRCUITS ELECTRIQUES;74;LUN;1445
BA;ELE1600A;01;3,00;70;31;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;MER;0830
BA;ELE1600A;01;3,00;70;32;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;MER;0930
BA;ELE1600A;01;3,00;70;33;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;MER;1030
BA;ELE1600A;02;3,00;70;25;A-622;C;B;;TLS;CIRCUITS ELECTRIQUES;70;MAR;1245
BA;ELE1600A;02;3,00;70;26;A-622;C;B;;TLS;CIRCUITS ELECTRIQUES;70;MAR;1345
BA;ELE1600A;02;3,00;70;27;A-622;C;B;;TLS;CIRCUITS ELECTRIQUES;70;MAR;1445
BA;ELE1600A;02;3,00;70;31;L-5654;L;B;P;TLS;CIRCUITS ELECTRIQUES;28;MER;0830
BA;ELE1600A;02;3,00;70;32;L-5654;L;B;P;TLS;CIRCUITS ELECTRIQUES;28;MER;0930
BA;ELE1600A;02;3,00;70;33;L-5654;L;B;P;TLS;CIRCUITS ELECTRIQUES;28;MER;1030
BA;ELE1600A;03;3,00;70;46;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;JEU;1345
BA;ELE1600A;03;3,00;70;47;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;JEU;1445
BA;ELE1600A;03;3,00;70;48;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;JEU;1545
BA;ELE1600A;04;3,00;70;46;L-5654;L;B;P;TLS;CIRCUITS ELECTRIQUES;28;JEU;1345
BA;ELE1600A;04;3,00;70;47;L-5654;L;B;P;TLS;CIRCUITS ELECTRIQUES;28;JEU;1445
BA;ELE1600A;04;3,00;70;48;L-5654;L;B;P;TLS;CIRCUITS ELECTRIQUES;28;JEU;1545
BA;ELE1600A;05;3,00;70;55;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;VEN;1245
BA;ELE1600A;05;3,00;70;56;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;VEN;1345
BA;ELE1600A;05;3,00;70;57;L-5654;L;B;I;TLS;CIRCUITS ELECTRIQUES;28;VEN;1445
BA;ELE2200;01;3,00;125;46;B-316.1;C;H;;TLS;SYSTEMES ET SIMULATION;90;JEU;1345
BA;ELE2200;01;3,00;125;47;B-316.1;C;H;;TLS;SYSTEMES ET SIMULATION;90;JEU;1445
BA;ELE2200;01;3,00;125;48;B-316.1;C;H;;TLS;SYSTEMES ET SIMULATION;90;JEU;1545
BA;ELE2200;01;3,00;60;28;L-6614;L;H;;TLS;SYSTEMES ET SIMULATION;30;MAR;1545
BA;ELE2200;01;3,00;60;29;L-6614;L;H;;TLS;SYSTEMES ET SIMULATION;30;MAR;1645
BA;ELE2200;02;3,00;50;38;L-6615;L;H;;TLS;SYSTEMES ET SIMULATION;30;MER;1545
BA;ELE2200;02;3,00;50;39;L-6615;L;H;;TLS;SYSTEMES ET SIMULATION;30;MER;1645
BA;ELE2200;03;3,00;60;11;L-6616;L;H;;TLS;SYSTEMES ET SIMULATION;30;LUN;0830
BA;ELE2200;03;3,00;60;12;L-6616;L;H;;TLS;SYSTEMES ET SIMULATION;30;LUN;0930
BA;ELE2310;01;3,00;120;52;M-1510;C;H;;TLS;ELECTRONIQUE;120;VEN;0930
BA;ELE2310;01;3,00;120;53;M-1510;C;H;;TLS;ELECTRONIQUE;120;VEN;1030
BA;ELE2310;01;3,00;120;54;M-1510;C;H;;TLS;ELECTRONIQUE;120;VEN;1130
BA;ELE2310;01;3,00;40;31;L-5656;L;H;;TLS;ELECTRONIQUE;30;MER;0830
BA;ELE2310;01;3,00;40;32;L-5656;L;H;;TLS;ELECTRONIQUE;30;MER;0930
BA;ELE2310;01;3,00;40;33;L-5656;L;H;;TLS;ELECTRONIQUE;30;MER;1030
BA;ELE2310;02;3,00;40;15;L-5656;L;H;;TLS;ELECTRONIQUE;30;LUN;1245
BA;ELE2310;02;3,00;40;16;L-5656;L;H;;TLS;ELECTRONIQUE;30;LUN;1345
BA;ELE2310;02;3,00;40;17;L-5656;L;H;;TLS;ELECTRONIQUE;30;LUN;1445
BA;ELE2310;03;3,00;40;42;L-5656;L;H;;TLS;ELECTRONIQUE;30;JEU;0930
BA;ELE2310;03;3,00;40;43;L-5656;L;H;;TLS;ELECTRONIQUE;30;JEU;1030
BA;ELE2310;03;3,00;40;44;L-5656;L;H;;TLS;ELECTRONIQUE;30;JEU;1130
BA;ELE2310;04;3,00;40;11;L-5656;L;H;;TLS;ELECTRONIQUE;30;LUN;0830
BA;ELE2310;04;3,00;40;12;L-5656;L;H;;TLS;ELECTRONIQUE;30;LUN;0930
BA;ELE2310;04;3,00;40;13;L-5656;L;H;;TLS;ELECTRONIQUE;30;LUN;1030
BA;ELE2400;01;2,00;120;15;M-1510;C;B;;TLS;ELECTR SECURITE ET ENVIRONN.;120;LUN;1245
BA;ELE2400;01;2,00;120;16;M-1510;C;B;;TLS;ELECTR SECURITE ET ENVIRONN.;120;LUN;1345
BA;ELE2400;01;2,00;45;17;A-236;L;B;I;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1445
BA;ELE2400;01;2,00;45;18;A-236;L;B;I;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1545
BA;ELE2400;01;2,00;45;19;A-236;L;B;I;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1645
BA;ELE2400;02;2,00;45;17;A-236;L;B;P;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1445
BA;ELE2400;02;2,00;45;18;A-236;L;B;P;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1545
BA;ELE2400;02;2,00;45;19;A-236;L;B;P;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1645
BA;ELE2400;03;2,00;45;17;A-236;L;B;I;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1445
BA;ELE2400;03;2,00;45;18;A-236;L;B;I;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1545
BA;ELE2400;03;2,00;45;19;A-236;L;B;I;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1645
BA;ELE2400;04;2,00;45;17;A-236;L;B;P;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1445
BA;ELE2400;04;2,00;45;18;A-236;L;B;P;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1545
BA;ELE2400;04;2,00;45;19;A-236;L;B;P;TLS;ELECTR SECURITE ET ENVIRONN.;30;LUN;1645
BA;ELE2705;01;3,00;150;21;M-1010;C;B;;TLS;TRANSMISSION DE L'INFORMATION;120;MAR;0830
BA;ELE2705;01;3,00;150;22;M-1010;C;B;;TLS;TRANSMISSION DE L'INFORMATION;120;MAR;0930
BA;ELE2705;01;3,00;150;23;M-1010;C;B;;TLS;TRANSMISSION DE L'INFORMATION;120;MAR;1030
BA;ELE2705;01;3,00;50;17;M-5505;L;B;I;TLS;TRANSMISSION DE L'INFORMATION;30;LUN;1445
BA;ELE2705;01;3,00;50;18;M-5505;L;B;I;TLS;TRANSMISSION DE L'INFORMATION;30;LUN;1545
BA;ELE2705;01;3,00;50;19;M-5505;L;B;I;TLS;TRANSMISSION DE L'INFORMATION;30;LUN;1645
BA;ELE2705;02;3,00;50;17;M-5505;L;B;P;TLS;TRANSMISSION DE L'INFORMATION;30;LUN;1445
BA;ELE2705;02;3,00;50;18;M-5505;L;B;P;TLS;TRANSMISSION DE L'INFORMATION;30;LUN;1545
BA;ELE2705;02;3,00;50;19;M-5505;L;B;P;TLS;TRANSMISSION DE L'INFORMATION;30;LUN;1645
BA;ELE2705;03;3,00;50;57;M-5505;L;B;I;TLS;TRANSMISSION DE L'INFORMATION;30;VEN;1445
BA;ELE2705;03;3,00;50;58;M-5505;L;B;I;TLS;TRANSMISSION DE L'INFORMATION;30;VEN;1545
BA;ELE2705;03;3,00;50;59;M-5505;L;B;I;TLS;TRANSMISSION DE L'INFORMATION;30;VEN;1645
BA;ELE2705;04;3,00;50;57;M-5505;L;B;P;TLS;TRANSMISSION DE L'INFORMATION;30;VEN;1445
BA;ELE2705;04;3,00;50;58;M-5505;L;B;P;TLS;TRANSMISSION DE L'INFORMATION;30;VEN;1545
BA;ELE2705;04;3,00;50;59;M-5505;L;B;P;TLS;TRANSMISSION DE L'INFORMATION;30;VEN;1645
BA;ELE3000;01;3,00;102;18;B-418;C;A;;T;PROJET PERS. GENIE ELECTRIQUE;30;LUN;1545
BA;ELE3000;01;3,00;102;19;B-418;C;A;;T;PROJET PERS. GENIE ELECTRIQUE;30;LUN;1645
BA;ELE3000;02;3,00;84;1A;B-415;C;A;;T;PROJET PERS. GENIE ELECTRIQUE;30;LUN;1745
BA;ELE3000;02;3,00;84;19;B-415;C;A;;T;PROJET PERS. GENIE ELECTRIQUE;30;LUN;1645
BA;ELE3005;01;1,00;500;5A;INTERNET;C;A;;T;COMMUNICATION ECRITE ET ORALE;200;VEN;1745
BA;ELE3005A;01;0,00;500;5A;INTERNET;C;A;;T;ATELIERS EN CEO;200;VEN;1745
BA;ELE3005I;01;0,00;500;5A;INTERNET;C;A;;T;EPREUVES INITIALES DE COMM. 4H;200;VEN;1745
BA;ELE3311;01;3,00;125;35;B-316.1;C;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;120;MER;1245
BA;ELE3311;01;3,00;125;36;B-316.1;C;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;120;MER;1345
BA;ELE3311;01;3,00;125;37;B-316.1;C;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;120;MER;1445
BA;ELE3311;01;3,00;44;42;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;JEU;0930
BA;ELE3311;01;3,00;44;43;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;JEU;1030
BA;ELE3311;01;3,00;44;44;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;JEU;1130
BA;ELE3311;02;3,00;44;15;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;LUN;1245
BA;ELE3311;02;3,00;44;16;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;LUN;1345
BA;ELE3311;02;3,00;44;17;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;LUN;1445
BA;ELE3311;03;3,00;44;46;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;JEU;1345
BA;ELE3311;03;3,00;44;47;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;JEU;1445
BA;ELE3311;03;3,00;44;48;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;JEU;1545
BA;ELE3311;04;3,00;44;21;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;MAR;0830
BA;ELE3311;04;3,00;44;22;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;MAR;0930
BA;ELE3311;04;3,00;44;23;L-5906;L;H;;TLS;SYST. LOGIQUES PROGRAMMABLES;30;MAR;1030
BA;ELE3500;01;3,00;125;28;B-316.1;C;H;;TL;ONDES ELECTROMAGNETIQUES;120;MAR;1545
BA;ELE3500;01;3,00;125;29;B-316.1;C;H;;TL;ONDES ELECTROMAGNETIQUES;120;MAR;1645
BA;ELE3500;01;3,00;120;49;M-1510;C;H;;TL;ONDES ELECTROMAGNETIQUES;120;JEU;1645
BA;ELE3500;01;3,00;125;55;B-316.1;L;H;;TL;ONDES ELECTROMAGNETIQUES;120;VEN;1245
BA;ELE3500;01;3,00;125;56;B-316.1;L;H;;TL;ONDES ELECTROMAGNETIQUES;120;VEN;1345
BA;ELE3701A;01;3,00;125;25;B-316.1;C;B;;TLS;ELEMENTS DE TELECOMM.;125;MAR;1245
BA;ELE3701A;01;3,00;125;26;B-316.1;C;B;;TLS;ELEMENTS DE TELECOMM.;125;MAR;1345
BA;ELE3701A;01;3,00;125;27;B-316.1;C;B;;TLS;ELEMENTS DE TELECOMM.;125;MAR;1445
BA;ELE3701A;01;3,00;25;11;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;LUN;0830
BA;ELE3701A;01;3,00;25;12;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;LUN;0930
BA;ELE3701A;01;3,00;25;13;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;LUN;1030
BA;ELE3701A;02;3,00;25;11;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;LUN;0830
BA;ELE3701A;02;3,00;25;12;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;LUN;0930
BA;ELE3701A;02;3,00;25;13;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;LUN;1030
BA;ELE3701A;03;3,00;25;21;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;MAR;0830
BA;ELE3701A;03;3,00;25;22;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;MAR;0930
BA;ELE3701A;03;3,00;25;23;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;MAR;1030
BA;ELE3701A;04;3,00;25;21;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;MAR;0830
BA;ELE3701A;04;3,00;25;22;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;MAR;0930
BA;ELE3701A;04;3,00;25;23;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;MAR;1030
BA;ELE3701A;05;3,00;25;15;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;LUN;1245
BA;ELE3701A;05;3,00;25;16;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;LUN;1345
BA;ELE3701A;05;3,00;25;17;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;LUN;1445
BA;ELE3701A;06;3,00;25;15;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;LUN;1245
BA;ELE3701A;06;3,00;25;16;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;LUN;1345
BA;ELE3701A;06;3,00;25;17;M-5002;L;B;P;TLS;ELEMENTS DE TELECOMM.;18;LUN;1445
BA;ELE3701A;07;3,00;25;42;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;JEU;0930
BA;ELE3701A;07;3,00;25;43;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;JEU;1030
BA;ELE3701A;07;3,00;25;44;M-5002;L;B;I;TLS;ELEMENTS DE TELECOMM.;18;JEU;1130
BA;GBM1100;01;4,00;50;11;M-2103;C;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;LUN;0830
BA;GBM1100;01;4,00;50;12;M-2103;C;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;LUN;0930
BA;GBM1100;01;4,00;50;13;M-2103;C;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;LUN;1030
BA;GBM1100;01;4,00;45;36;L-5655;L;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;MER;1345
BA;GBM1100;01;4,00;45;37;L-5655;L;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;MER;1445
BA;GBM1100;01;4,00;45;38;L-5655;L;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;MER;1545
BA;GBM1100;01;4,00;45;39;L-5655;L;H;;TL;PROJ. TRAV. EQ. GEN. BIOMEDIC.;40;MER;1645
BA;GBM1620;01;3,00;56;22;B-530.2;C;H;;TL;BIO. MOL. ET CELL. POUR ING.;55;MAR;0930
BA;GBM1620;01;3,00;56;23;B-530.2;C;H;;TL;BIO. MOL. ET CELL. POUR ING.;55;MAR;1030
BA;GBM1620;01;3,00;56;24;B-530.2;C;H;;TL;BIO. MOL. ET CELL. POUR ING.;55;MAR;1130
BA;GBM1620;01;3,00;60;53;L-2712;L;H;;TL;BIO. MOL. ET CELL. POUR ING.;55;VEN;1030
BA;GBM1620;01;3,00;60;54;L-2712;L;H;;TL;BIO. MOL. ET CELL. POUR ING.;55;VEN;1130
BA;GBM2100;01;3,00;62;35;B-429;C;H;;TL;PROJET D'INSTRUM. BIOMEDICALE;30;MER;1245
BA;GBM2100;01;3,00;62;36;B-429;C;H;;TL;PROJET D'INSTRUM. BIOMEDICALE;30;MER;1345
BA;GBM2100;01;3,00;62;37;B-429;C;H;;TL;PROJET D'INSTRUM. BIOMEDICALE;30;MER;1445
BA;GBM2100;01;3,00;51;17;A-503;L;H;;TL;PROJET D'INSTRUM. BIOMEDICALE;30;LUN;1445
BA;GBM2100;01;3,00;51;18;A-503;L;H;;TL;PROJET D'INSTRUM. BIOMEDICALE;30;LUN;1545
BA;GBM2100;01;3,00;51;19;A-503;L;H;;TL;PROJET D'INSTRUM. BIOMEDICALE;30;LUN;1645
BA;GBM2214;01;3,00;50;32;C-632;C;H;;TLS;BIOMECANIQUE;48;MER;0930
BA;GBM2214;01;3,00;50;33;C-632;C;H;;TLS;BIOMECANIQUE;48;MER;1030
BA;GBM2214;01;3,00;50;34;C-632;C;H;;TLS;BIOMECANIQUE;48;MER;1130
BA;GBM2214;01;3,00;50;44;C-624;C;H;;TLS;BIOMECANIQUE;48;JEU;1130
BA;GBM2214;01;3,00;24;11;A-630.2;L;H;;TLS;BIOMECANIQUE;24;LUN;0830
BA;GBM2214;01;3,00;24;12;A-630.2;L;H;;TLS;BIOMECANIQUE;24;LUN;0930
BA;GBM2214;01;3,00;24;13;A-630.2;L;H;;TLS;BIOMECANIQUE;24;LUN;1030
BA;GBM2214;01;3,00;24;14;A-630.2;L;H;;TLS;BIOMECANIQUE;24;LUN;1130
BA;GBM2214;02;3,00;24;21;A-630.2;L;H;;TLS;BIOMECANIQUE;24;MAR;0830
BA;GBM2214;02;3,00;24;22;A-630.2;L;H;;TLS;BIOMECANIQUE;24;MAR;0930
BA;GBM2214;02;3,00;24;23;A-630.2;L;H;;TLS;BIOMECANIQUE;24;MAR;1030
BA;GBM2214;02;3,00;24;24;A-630.2;L;H;;TLS;BIOMECANIQUE;24;MAR;1130
BA;GBM3100;01;3,00;50;28;M-2101;C;A;;T;PROJET INDIV. GENIE BIOMEDICAL;30;MAR;1545
BA;GBM3100;01;3,00;50;29;M-2101;C;A;;T;PROJET INDIV. GENIE BIOMEDICAL;30;MAR;1645
BA;GBM3105;01;1,00;500;5A;INTERNET;C;A;;T;COMMUNICATION ECRITE ET ORALE;100;VEN;1745
BA;GBM3105A;01;0,00;500;5A;INTERNET;C;A;;T;ATELIERS EN CEO;200;VEN;1745
BA;GBM3105I;01;0,00;500;5A;INTERNET;C;A;;T;EPREUVES INITIALES DE COMM. 4H;30;VEN;1745
BA;GBM3210;01;3,00;71;25;B-405;C;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;50;MAR;1245
BA;GBM3210;01;3,00;71;26;B-405;C;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;50;MAR;1345
BA;GBM3210;01;3,00;71;27;B-405;C;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;50;MAR;1445
BA;GBM3210;01;3,00;60;46;L-6612;L;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;25;JEU;1345
BA;GBM3210;01;3,00;60;47;L-6612;L;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;25;JEU;1445
BA;GBM3210;01;3,00;60;48;L-6612;L;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;25;JEU;1545
BA;GBM3210;02;3,00;60;57;L-6612;L;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;25;VEN;1445
BA;GBM3210;02;3,00;60;58;L-6612;L;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;25;VEN;1545
BA;GBM3210;02;3,00;60;59;L-6612;L;H;;TLS;CFAO EN BIOMEDICAL ET REDAPT.;25;VEN;1645
BA;GBM3310;01;3,00;70;11;A-622;C;H;;TL;MODELISATION COMMANDE PHYSIOL.;35;LUN;0830
BA;GBM3310;01;3,00;70;12;A-622;C;H;;TL;MODELISATION COMMANDE PHYSIOL.;35;LUN;0930
BA;GBM3310;01;3,00;70;13;A-622;C;H;;TL;MODELISATION COMMANDE PHYSIOL.;35;LUN;1030
BA;GBM3310;01;3,00;80;38;L-6611;L;H;;TL;MODELISATION COMMANDE PHYSIOL.;35;MER;1545
BA;GBM3310;01;3,00;80;39;L-6611;L;H;;TL;MODELISATION COMMANDE PHYSIOL.;35;MER;1645
BA;GBM3805;01;3,00;56;15;B-530.2;C;H;;TL;PHYS. MODERNE EN GENIE BIOMED.;40;LUN;1245
BA;GBM3805;01;3,00;56;16;B-530.2;C;H;;TL;PHYS. MODERNE EN GENIE BIOMED.;40;LUN;1345
BA;GBM3805;01;3,00;58;52;B-304;C;H;;TL;PHYS. MODERNE EN GENIE BIOMED.;40;VEN;0930
BA;GBM3805;01;3,00;58;53;B-304;C;H;;TL;PHYS. MODERNE EN GENIE BIOMED.;40;VEN;1030
BA;GBM3805;01;3,00;58;54;B-304;L;H;;TL;PHYS. MODERNE EN GENIE BIOMED.;40;VEN;1130
BA;GCH1110;01;3,00;60;31;L-3816;C;H;;TL;ANAL. PROC.  DEVELOP. DURABLE;60;MER;0830
BA;GCH1110;01;3,00;60;32;L-3816;C;H;;TL;ANAL. PROC.  DEVELOP. DURABLE;60;MER;0930
BA;GCH1110;01;3,00;60;33;L-3816;C;H;;TL;ANAL. PROC.  DEVELOP. DURABLE;60;MER;1030
BA;GCH1110;01;3,00;65;51;L-2710;L;H;;TL;ANAL. PROC.  DEVELOP. DURABLE;60;VEN;0830
BA;GCH1110;01;3,00;65;52;L-2710;L;H;;TL;ANAL. PROC.  DEVELOP. DURABLE;60;VEN;0930
BA;GCH1122;01;3,00;53;41;B-401;C;H;;TL;INTRODUCTION AU GENIE CHIMIQUE;50;JEU;0830
BA;GCH1122;01;3,00;53;42;B-401;C;H;;TL;INTRODUCTION AU GENIE CHIMIQUE;50;JEU;0930
BA;GCH1122;01;3,00;53;43;B-401;C;H;;TL;INTRODUCTION AU GENIE CHIMIQUE;50;JEU;1030
BA;GCH1122;01;3,00;60;55;L-2712;L;H;;TL;INTRODUCTION AU GENIE CHIMIQUE;50;VEN;1245
BA;GCH1122;01;3,00;60;56;L-2712;L;H;;TL;INTRODUCTION AU GENIE CHIMIQUE;50;VEN;1345
BA;GCH1140;01;3,00;102;35;B-418;C;H;;TL;TRAVAIL EQUIPE ET PROJET CHIM.;40;MER;1245
BA;GCH1140;01;3,00;102;36;B-418;C;H;;TL;TRAVAIL EQUIPE ET PROJET CHIM.;40;MER;1345
BA;GCH1140;01;3,00;102;37;B-418;C;H;;TL;TRAVAIL EQUIPE ET PROJET CHIM.;40;MER;1445
